session_id,device_type,mouse_movement,touch_events,keyboard_events,click_events,scroll_events,time_on_page,screen_size,browser_info,language,timezone_offset,device_orientation,device_motion,geolocation_city,ip_cluster,anomaly_score,label
session_4369,Mobile,5,4,6,1,9,37,1440x900,Safari,fr-FR,-7,none,0.8,Bangalore,ClusterA,0.23,0
session_4370,PC,6,2,10,8,12,11,360x640,Firefox,hi-IN,-3,landscape,1.05,Chennai,ClusterA,0.357,0
session_4371,Mobile,6,2,6,9,17,6,1920x1080,Chrome,en-US,14,landscape,1.24,Kolkata,ClusterB,0.372,0
session_4372,Mobile,2,6,9,3,5,95,1440x900,Safari,en-US,10,portrait,1.21,Mumbai,ClusterA,0.22,0
session_4373,Mobile,5,3,9,5,10,291,1366x768,Safari,en-GB,2,portrait,0.82,Mumbai,ClusterC,0.321,0
session_4374,Mobile,6,1,8,8,3,41,360x640,Edge,hi-IN,3,landscape,0.69,Bangalore,ClusterC,0.09,0
session_4375,PC,4,4,8,2,9,91,360x640,Edge,en-US,8,none,0.21,Chennai,ClusterB,0.151,0
session_4376,PC,4,5,8,2,3,41,1440x900,Chrome,hi-IN,13,none,1.0,Unknown,ClusterC,0.882,1
session_4377,PC,5,3,6,9,5,91,1366x768,Safari,hi-IN,4,landscape,0.91,Kolkata,ClusterA,0.081,0
session_4378,PC,4,2,7,2,10,79,414x896,Safari,fr-FR,1,landscape,0.9,Bangalore,ClusterC,0.243,0
session_4379,PC,5,1,8,4,15,43,360x640,Chrome,en-US,-10,portrait,0.61,Chennai,ClusterC,0.544,0
session_4380,Mobile,5,7,4,2,14,4,1366x768,Edge,fr-FR,3,landscape,0.42,Kolkata,ClusterA,0.476,0
session_4381,Mobile,2,3,6,5,13,0,1440x900,Firefox,en-US,6,portrait,1.94,Unknown,ClusterA,0.04,0
session_4382,PC,2,3,5,9,12,10,414x896,Firefox,hi-IN,-6,portrait,1.25,Unknown,ClusterA,0.555,0
session_4383,Mobile,8,3,9,1,2,46,414x896,Chrome,en-GB,-5,portrait,1.33,Delhi,ClusterB,0.289,0
session_4384,PC,2,3,7,2,5,2,1440x900,Edge,fr-FR,-9,portrait,1.12,Unknown,ClusterC,0.336,0
session_4385,PC,7,4,11,2,16,121,1440x900,Edge,en-US,-1,portrait,0.75,Delhi,ClusterC,0.288,0
session_4386,Mobile,3,4,5,9,13,136,1440x900,Firefox,hi-IN,14,portrait,1.22,Delhi,ClusterA,0.277,0
session_4387,Mobile,5,4,3,3,13,69,414x896,Chrome,fr-FR,-5,landscape,0.51,Delhi,ClusterC,0.49,0
session_4388,PC,4,4,6,8,18,21,360x640,Chrome,fr-FR,-4,landscape,0.81,Chennai,ClusterB,0.499,0
session_4389,PC,7,6,8,8,9,15,1366x768,Chrome,hi-IN,-6,none,2.34,Mumbai,ClusterB,0.224,0
session_4390,Mobile,4,3,5,3,10,18,1366x768,Safari,fr-FR,-11,landscape,0.69,Mumbai,ClusterB,0.083,0
session_4391,Mobile,12,3,6,3,3,5,360x640,Edge,hi-IN,14,none,1.07,Bangalore,ClusterA,0.275,0
session_4392,PC,3,3,10,5,9,32,360x640,Chrome,fr-FR,4,landscape,0.52,Kolkata,ClusterB,0.83,1
session_4393,PC,1,4,8,5,7,2,360x640,Firefox,hi-IN,-3,landscape,0.96,Mumbai,ClusterC,0.382,0
session_4394,Mobile,4,5,11,6,15,39,1366x768,Firefox,fr-FR,-9,portrait,1.54,Delhi,ClusterC,0.156,0
session_4395,PC,5,2,8,5,7,5,414x896,Safari,en-US,12,none,0.7,Bangalore,ClusterB,0.255,0
session_4396,PC,4,5,8,1,4,26,1920x1080,Chrome,en-GB,-3,portrait,0.7,Delhi,ClusterC,0.34,0
session_4397,PC,5,3,2,6,4,153,360x640,Safari,en-US,6,none,1.14,Unknown,ClusterC,0.068,0
session_4398,PC,5,6,4,1,13,198,414x896,Chrome,en-US,4,none,1.43,Unknown,ClusterC,0.275,0
session_4399,Mobile,6,2,8,2,1,7,1366x768,Chrome,hi-IN,7,landscape,1.03,Chennai,ClusterC,0.192,0
session_4400,Mobile,8,4,5,4,18,19,1366x768,Safari,en-GB,-1,none,0.92,Mumbai,ClusterA,0.154,0
session_4401,PC,7,3,5,2,14,14,360x640,Edge,fr-FR,11,portrait,0.3,Delhi,ClusterA,0.079,0
session_4402,Mobile,4,3,6,6,3,149,1440x900,Safari,en-GB,-6,portrait,0.27,Chennai,ClusterB,0.416,0
session_4403,Mobile,5,3,4,4,10,71,1366x768,Chrome,fr-FR,10,portrait,1.07,Delhi,ClusterC,0.479,0
session_4404,PC,4,4,11,4,2,4,1440x900,Chrome,hi-IN,-7,portrait,1.04,Unknown,ClusterA,0.063,0
session_4405,Mobile,2,4,11,9,3,106,1366x768,Edge,hi-IN,0,landscape,0.84,Bangalore,ClusterC,0.306,0
session_4406,Mobile,6,4,8,8,17,58,1440x900,Chrome,en-US,-11,none,0.91,Bangalore,ClusterB,0.152,0
session_4407,PC,2,2,7,3,10,46,1920x1080,Chrome,fr-FR,5,portrait,0.81,Bangalore,ClusterC,0.486,0
session_4408,PC,3,5,8,1,13,36,1366x768,Firefox,en-US,6,portrait,1.26,Unknown,ClusterC,0.04,0
session_4409,PC,9,3,7,5,15,2,1366x768,Edge,en-US,10,none,1.08,Unknown,ClusterA,0.294,0
session_4410,PC,5,2,7,8,15,11,414x896,Safari,en-US,8,landscape,1.25,Bangalore,ClusterA,0.174,0
session_4411,Mobile,10,2,7,9,0,105,360x640,Safari,en-US,9,none,1.5,Bangalore,ClusterC,0.312,0
session_4412,PC,2,2,2,6,17,28,414x896,Firefox,en-US,-2,landscape,0.61,Bangalore,ClusterC,0.435,0
session_4413,PC,2,3,4,7,4,24,1920x1080,Chrome,hi-IN,-2,portrait,1.18,Mumbai,ClusterC,0.089,0
session_4414,PC,4,1,4,8,10,78,1440x900,Firefox,en-GB,5,none,1.71,Unknown,ClusterA,0.66,0
session_4415,Mobile,7,2,12,7,16,29,360x640,Chrome,fr-FR,-10,portrait,1.19,Bangalore,ClusterA,0.082,0
session_4416,PC,6,3,9,1,19,83,1920x1080,Safari,en-GB,-7,none,1.1,Kolkata,ClusterB,0.177,0
session_4417,Mobile,7,3,10,5,4,19,1920x1080,Chrome,fr-FR,-7,none,1.16,Bangalore,ClusterC,0.103,0
session_4418,PC,8,3,8,7,16,12,414x896,Firefox,en-US,-6,portrait,1.39,Chennai,ClusterB,0.261,0
session_4419,PC,10,3,3,6,13,4,1920x1080,Chrome,en-GB,11,none,0.77,Mumbai,ClusterB,0.49,0
session_4420,Mobile,5,7,6,4,3,10,1440x900,Safari,hi-IN,-8,none,0.61,Kolkata,ClusterC,0.076,0
session_4421,PC,6,6,4,7,4,25,1440x900,Safari,fr-FR,-8,none,0.33,Chennai,ClusterA,0.257,0
session_4422,PC,2,5,7,2,11,131,1920x1080,Safari,en-GB,7,landscape,1.26,Delhi,ClusterA,0.467,0
session_4423,Mobile,5,2,5,5,18,11,1920x1080,Chrome,fr-FR,1,landscape,1.62,Bangalore,ClusterC,0.873,1
session_4424,PC,2,0,7,7,6,50,1366x768,Firefox,en-GB,-2,portrait,1.6,Unknown,ClusterB,0.356,0
session_4425,PC,6,4,8,3,16,12,414x896,Firefox,fr-FR,-1,none,0.11,Delhi,ClusterA,0.271,0
session_4426,PC,7,0,7,1,5,2,414x896,Safari,fr-FR,4,portrait,0.92,Unknown,ClusterA,0.573,0
session_4427,Mobile,5,6,6,1,6,114,1920x1080,Firefox,hi-IN,5,none,1.5,Mumbai,ClusterC,0.089,0
session_4428,Mobile,4,2,8,5,2,1,1920x1080,Chrome,en-US,5,landscape,1.8,Chennai,ClusterC,0.383,0
session_4429,Mobile,9,4,5,5,14,97,1920x1080,Chrome,en-GB,-7,landscape,1.45,Mumbai,ClusterC,0.154,0
session_4430,PC,8,1,7,1,3,40,1920x1080,Safari,en-GB,-3,none,0.49,Bangalore,ClusterC,0.239,0
session_4431,PC,3,4,12,7,19,48,414x896,Firefox,en-GB,11,none,1.46,Mumbai,ClusterB,0.494,0
session_4432,PC,4,3,12,8,16,11,360x640,Chrome,en-US,7,none,1.25,Bangalore,ClusterC,0.215,0
session_4433,Mobile,9,5,7,8,3,151,360x640,Edge,hi-IN,14,landscape,1.34,Unknown,ClusterA,0.523,0
session_4434,PC,6,2,9,7,18,40,360x640,Safari,hi-IN,12,portrait,0.89,Delhi,ClusterB,0.17,0
session_4435,PC,8,4,10,4,5,84,360x640,Chrome,hi-IN,8,landscape,0.54,Kolkata,ClusterB,0.687,0
session_4436,PC,3,2,6,7,3,32,360x640,Chrome,fr-FR,13,landscape,0.96,Delhi,ClusterC,0.145,0
session_4437,PC,3,4,5,3,3,12,1920x1080,Edge,fr-FR,-12,landscape,1.15,Mumbai,ClusterB,0.209,0
session_4438,Mobile,5,2,3,5,10,232,1920x1080,Safari,fr-FR,10,landscape,0.67,Chennai,ClusterC,0.597,0
session_4439,Mobile,6,2,9,7,5,10,1366x768,Firefox,hi-IN,2,none,1.68,Chennai,ClusterB,0.125,0
session_4440,Mobile,8,5,5,4,12,166,1920x1080,Firefox,fr-FR,-7,none,1.72,Delhi,ClusterB,0.272,0
session_4441,Mobile,9,2,7,7,13,151,1366x768,Firefox,hi-IN,-4,none,1.13,Bangalore,ClusterB,0.274,0
session_4442,Mobile,2,3,5,3,2,13,1366x768,Safari,hi-IN,-1,landscape,0.98,Kolkata,ClusterA,0.405,0
session_4443,PC,8,0,5,9,17,19,360x640,Edge,fr-FR,1,landscape,0.91,Unknown,ClusterC,0.171,0
session_4444,PC,5,4,6,6,8,17,1366x768,Edge,hi-IN,-8,portrait,1.43,Unknown,ClusterB,0.386,0
session_4445,PC,1,3,10,2,4,30,414x896,Chrome,fr-FR,11,landscape,1.39,Mumbai,ClusterC,0.074,0
session_4446,Mobile,5,2,12,3,7,28,1920x1080,Firefox,en-GB,-1,none,1.43,Delhi,ClusterA,0.141,0
session_4447,PC,9,3,1,9,7,102,1366x768,Edge,hi-IN,10,none,0.79,Mumbai,ClusterC,0.374,0
session_4448,Mobile,1,4,8,7,9,190,1920x1080,Firefox,hi-IN,12,landscape,0.96,Unknown,ClusterB,0.224,0
session_4449,Mobile,8,4,9,3,12,196,414x896,Safari,en-US,3,portrait,1.05,Chennai,ClusterB,0.363,0
session_4450,PC,7,2,3,6,18,61,1366x768,Chrome,fr-FR,12,portrait,1.24,Bangalore,ClusterA,0.105,0
session_4451,Mobile,8,2,4,7,7,40,1440x900,Edge,hi-IN,-8,none,1.71,Delhi,ClusterA,0.392,0
session_4452,Mobile,3,0,10,4,11,69,1440x900,Firefox,en-US,-11,landscape,-0.08,Kolkata,ClusterB,0.069,0
session_4453,PC,6,2,6,9,16,74,1440x900,Chrome,en-GB,-3,none,1.27,Delhi,ClusterA,0.136,0
session_4454,Mobile,1,4,5,8,7,5,1920x1080,Firefox,en-GB,2,portrait,0.81,Bangalore,ClusterC,0.249,0
session_4455,Mobile,8,0,12,1,17,34,1920x1080,Firefox,hi-IN,1,landscape,1.09,Kolkata,ClusterC,0.196,0
session_4456,Mobile,3,3,7,6,8,3,360x640,Safari,fr-FR,0,none,1.54,Unknown,ClusterC,0.3,0
session_4457,Mobile,5,7,7,7,17,26,1920x1080,Edge,fr-FR,9,none,1.06,Delhi,ClusterC,0.266,0
session_4458,Mobile,9,6,11,3,9,29,360x640,Firefox,fr-FR,6,landscape,1.36,Delhi,ClusterB,0.053,0
session_4459,Mobile,2,4,6,3,17,50,1440x900,Firefox,en-GB,6,portrait,0.53,Kolkata,ClusterC,0.467,0
session_4460,Mobile,1,3,9,7,18,24,1440x900,Edge,en-GB,-1,none,1.16,Bangalore,ClusterC,0.785,0
session_4461,PC,3,2,12,1,18,92,1366x768,Edge,fr-FR,-12,portrait,1.72,Bangalore,ClusterC,0.147,0
session_4462,Mobile,4,3,14,9,3,18,1366x768,Chrome,hi-IN,12,portrait,1.29,Chennai,ClusterB,0.218,0
session_4463,Mobile,9,5,5,7,16,5,1440x900,Safari,en-US,-11,none,0.88,Delhi,ClusterA,0.345,0
session_4464,PC,7,6,8,6,9,4,1366x768,Edge,hi-IN,-1,portrait,1.15,Chennai,ClusterC,0.203,0
session_4465,PC,3,3,8,3,1,29,1366x768,Edge,fr-FR,-4,portrait,0.95,Chennai,ClusterB,0.277,0
session_4466,Mobile,6,2,5,8,3,49,1440x900,Safari,hi-IN,6,none,0.14,Mumbai,ClusterA,0.479,0
session_4467,PC,2,0,6,5,15,19,414x896,Firefox,en-GB,0,none,2.36,Unknown,ClusterB,0.269,0
session_4468,PC,3,2,14,7,14,90,414x896,Safari,fr-FR,-8,none,1.28,Delhi,ClusterC,0.692,0
session_4469,PC,4,3,11,6,10,198,1366x768,Chrome,hi-IN,-4,portrait,0.56,Bangalore,ClusterC,0.424,0
session_4470,Mobile,11,1,10,4,8,75,1920x1080,Safari,hi-IN,6,none,0.46,Bangalore,ClusterB,0.439,0
session_4471,PC,1,2,4,1,0,13,360x640,Edge,hi-IN,-9,landscape,-0.08,Delhi,ClusterC,0.282,0
session_4472,Mobile,5,4,5,9,13,25,1440x900,Firefox,hi-IN,3,landscape,1.7,Bangalore,ClusterC,0.173,0
session_4473,Mobile,5,4,7,3,14,64,360x640,Safari,hi-IN,-5,none,1.23,Delhi,ClusterB,0.328,0
session_4474,Mobile,3,1,7,1,3,79,1440x900,Safari,hi-IN,11,none,0.82,Chennai,ClusterA,0.305,0
session_4475,PC,5,5,7,2,13,52,1440x900,Safari,en-GB,-11,none,0.68,Mumbai,ClusterC,0.127,0
session_4476,Mobile,8,3,9,2,4,1,1920x1080,Safari,en-GB,3,portrait,0.69,Mumbai,ClusterC,0.345,0
session_4477,PC,5,3,8,3,6,20,1920x1080,Chrome,fr-FR,-8,portrait,1.46,Bangalore,ClusterA,0.304,0
session_4478,Mobile,11,4,5,1,6,222,360x640,Edge,en-US,-11,landscape,1.17,Unknown,ClusterB,0.216,0
session_4479,Mobile,7,3,12,3,7,195,1366x768,Firefox,fr-FR,14,none,-0.35,Unknown,ClusterA,0.138,0
session_4480,Mobile,1,1,6,5,16,12,1366x768,Safari,en-GB,1,none,-0.19,Bangalore,ClusterC,0.124,0
session_4481,Mobile,8,3,7,5,1,42,1366x768,Chrome,fr-FR,-6,portrait,1.59,Kolkata,ClusterB,0.439,0
session_4482,PC,3,3,4,7,3,143,360x640,Firefox,en-GB,-3,portrait,1.05,Unknown,ClusterC,0.341,0
session_4483,Mobile,5,4,4,6,16,95,1920x1080,Firefox,en-US,10,portrait,1.2,Unknown,ClusterB,0.358,0
session_4484,Mobile,6,1,7,3,19,172,1366x768,Firefox,hi-IN,-7,none,0.66,Mumbai,ClusterA,0.173,0
session_4485,Mobile,4,6,6,7,4,37,360x640,Safari,en-US,1,portrait,1.01,Mumbai,ClusterC,0.107,0
session_4486,PC,0,4,6,2,18,36,1366x768,Chrome,en-US,3,portrait,1.24,Unknown,ClusterB,0.548,0
session_4487,PC,3,3,4,9,19,13,1920x1080,Chrome,en-US,-2,portrait,1.4,Mumbai,ClusterB,0.944,1
session_4488,PC,5,2,7,1,15,91,1920x1080,Edge,hi-IN,9,portrait,1.58,Kolkata,ClusterB,0.258,0
session_4489,Mobile,2,2,8,2,14,138,414x896,Chrome,en-GB,-3,landscape,0.99,Unknown,ClusterB,0.532,0
session_4490,PC,5,2,7,5,3,124,414x896,Edge,hi-IN,5,landscape,0.65,Mumbai,ClusterC,0.42,0
session_4491,PC,8,4,3,2,9,58,360x640,Safari,en-GB,-4,none,0.55,Mumbai,ClusterA,0.184,0
session_4492,PC,5,7,7,1,14,26,1440x900,Firefox,en-GB,-9,none,0.78,Chennai,ClusterA,0.5,0
session_4493,Mobile,4,5,4,3,3,27,414x896,Chrome,hi-IN,-2,none,1.14,Bangalore,ClusterB,0.042,0
session_4494,Mobile,9,1,6,3,2,25,360x640,Chrome,en-GB,5,landscape,0.69,Kolkata,ClusterC,0.356,0
session_4495,Mobile,5,1,6,6,4,4,1920x1080,Chrome,hi-IN,2,portrait,0.46,Chennai,ClusterA,0.195,0
session_4496,Mobile,3,6,3,1,14,55,414x896,Safari,fr-FR,-11,none,0.91,Chennai,ClusterC,0.494,0
session_4497,Mobile,4,4,5,9,7,31,1440x900,Safari,fr-FR,6,none,1.37,Kolkata,ClusterB,0.21,0
session_4498,Mobile,2,2,9,4,18,14,1366x768,Edge,en-GB,-10,none,1.07,Bangalore,ClusterA,0.619,0
session_4499,Mobile,10,5,3,4,2,6,1920x1080,Chrome,en-GB,-8,landscape,1.95,Kolkata,ClusterC,0.494,0
session_4500,Mobile,4,6,8,9,14,7,1920x1080,Edge,hi-IN,0,landscape,0.39,Mumbai,ClusterA,0.12,0
session_4501,Mobile,7,4,12,8,1,35,414x896,Firefox,en-GB,2,landscape,-0.32,Unknown,ClusterA,0.338,0
session_4502,Mobile,4,3,7,6,6,1,414x896,Chrome,fr-FR,0,portrait,1.29,Delhi,ClusterC,0.209,0
session_4503,PC,0,0,12,3,18,1,1366x768,Firefox,en-GB,-2,none,1.25,Kolkata,ClusterB,0.295,0
session_4504,PC,9,3,8,9,11,108,1366x768,Chrome,hi-IN,-11,landscape,0.42,Bangalore,ClusterB,0.065,0
session_4505,Mobile,4,2,5,2,8,215,414x896,Chrome,en-GB,2,landscape,2.78,Delhi,ClusterC,0.376,0
session_4506,Mobile,8,2,6,9,1,0,414x896,Firefox,hi-IN,-2,landscape,0.8,Kolkata,ClusterB,0.153,0
session_4507,Mobile,4,2,9,1,13,7,1440x900,Firefox,en-GB,14,landscape,1.14,Delhi,ClusterA,0.553,0
session_4508,Mobile,9,4,5,7,14,19,1920x1080,Safari,hi-IN,3,none,1.3,Unknown,ClusterC,0.8,0
session_4509,PC,9,2,8,8,3,75,1366x768,Safari,fr-FR,12,landscape,1.27,Mumbai,ClusterA,0.1,0
session_4510,PC,6,2,5,8,19,5,414x896,Firefox,fr-FR,-1,none,1.18,Bangalore,ClusterC,0.89,1
session_4511,Mobile,4,4,4,6,2,88,414x896,Firefox,en-GB,-6,none,1.02,Bangalore,ClusterB,0.258,0
session_4512,PC,3,6,3,5,14,25,360x640,Chrome,hi-IN,-4,landscape,0.89,Unknown,ClusterA,0.385,0
session_4513,PC,9,1,14,7,19,85,414x896,Edge,en-US,-6,portrait,1.28,Chennai,ClusterC,0.095,0
session_4514,Mobile,6,1,2,7,7,2,360x640,Safari,en-US,9,portrait,1.29,Mumbai,ClusterB,0.456,0
session_4515,PC,2,3,11,2,9,163,1366x768,Edge,hi-IN,-1,none,1.43,Kolkata,ClusterC,0.362,0
session_4516,PC,8,0,10,2,8,1,1440x900,Chrome,en-GB,-12,landscape,0.89,Chennai,ClusterB,0.222,0
session_4517,PC,11,3,9,6,2,92,414x896,Edge,fr-FR,-12,portrait,1.46,Delhi,ClusterA,0.558,0
session_4518,Mobile,5,1,10,1,1,63,1366x768,Edge,en-US,11,portrait,1.11,Delhi,ClusterA,0.306,0
session_4519,Mobile,7,3,7,7,9,30,1440x900,Chrome,en-US,-6,portrait,1.04,Mumbai,ClusterB,0.258,0
session_4520,PC,6,3,6,2,15,30,414x896,Safari,fr-FR,-11,none,0.39,Unknown,ClusterC,0.216,0
session_4521,Mobile,7,1,10,3,19,34,414x896,Firefox,en-GB,0,landscape,0.8,Chennai,ClusterC,0.353,0
session_4522,Mobile,7,4,6,1,4,29,1920x1080,Chrome,hi-IN,-6,landscape,1.91,Kolkata,ClusterC,0.372,0
session_4523,Mobile,8,5,8,6,6,216,1366x768,Firefox,en-GB,3,portrait,0.58,Chennai,ClusterC,0.291,0
session_4524,Mobile,3,2,10,7,9,38,1440x900,Safari,hi-IN,10,none,1.27,Kolkata,ClusterB,0.262,0
session_4525,Mobile,4,4,3,7,0,6,1920x1080,Chrome,hi-IN,10,portrait,1.41,Kolkata,ClusterB,0.372,0
session_4526,Mobile,8,2,9,5,1,66,360x640,Firefox,en-GB,-9,portrait,1.41,Unknown,ClusterC,0.063,0
session_4527,PC,4,2,6,2,8,142,1920x1080,Chrome,en-GB,-10,portrait,0.86,Unknown,ClusterA,0.887,1
session_4528,Mobile,4,2,4,4,13,15,1366x768,Safari,fr-FR,-4,landscape,0.21,Unknown,ClusterB,0.473,0
session_4529,Mobile,5,3,6,8,5,76,1440x900,Edge,en-GB,-8,none,1.24,Kolkata,ClusterA,0.058,0
session_4530,Mobile,1,4,8,2,13,26,1920x1080,Firefox,fr-FR,14,none,1.24,Unknown,ClusterC,0.929,1
session_4531,Mobile,6,3,8,6,1,8,1920x1080,Safari,en-GB,6,landscape,1.32,Bangalore,ClusterC,0.186,0
session_4532,Mobile,3,5,8,9,7,48,360x640,Firefox,en-US,-8,none,1.08,Chennai,ClusterC,0.154,0
session_4533,PC,10,0,7,6,19,105,1440x900,Edge,hi-IN,-10,none,1.52,Delhi,ClusterA,0.222,0
session_4534,PC,4,7,4,3,10,251,1440x900,Safari,en-US,-10,none,0.46,Bangalore,ClusterA,0.368,0
session_4535,Mobile,8,1,5,9,0,144,1440x900,Chrome,fr-FR,1,none,0.73,Unknown,ClusterB,0.33,0
session_4536,Mobile,2,1,5,2,16,35,360x640,Chrome,fr-FR,1,landscape,0.92,Bangalore,ClusterB,0.342,0
session_4537,Mobile,4,1,8,3,3,49,1440x900,Edge,en-US,-5,landscape,0.94,Mumbai,ClusterC,0.347,0
session_4538,Mobile,4,4,3,7,16,95,1440x900,Firefox,en-GB,0,none,0.48,Chennai,ClusterB,0.596,0
session_4539,PC,1,1,4,9,9,13,360x640,Firefox,en-GB,-4,portrait,-0.79,Kolkata,ClusterB,0.179,0
session_4540,PC,5,2,5,8,10,39,1920x1080,Safari,fr-FR,1,landscape,1.11,Delhi,ClusterB,0.091,0
session_4541,Mobile,4,1,3,2,9,43,1920x1080,Firefox,fr-FR,0,portrait,1.12,Chennai,ClusterA,0.219,0
session_4542,Mobile,9,4,9,9,19,3,360x640,Edge,hi-IN,-9,landscape,1.37,Delhi,ClusterB,0.388,0
session_4543,PC,2,1,8,9,1,40,1920x1080,Edge,fr-FR,4,landscape,1.4,Kolkata,ClusterB,0.305,0
session_4544,PC,6,4,5,8,12,8,1366x768,Safari,hi-IN,7,landscape,0.74,Chennai,ClusterA,0.5,0
session_4545,PC,6,2,10,8,12,177,360x640,Safari,en-GB,12,none,1.62,Chennai,ClusterC,0.803,1
session_4546,PC,4,2,7,6,15,39,1440x900,Chrome,fr-FR,11,portrait,1.36,Chennai,ClusterC,0.224,0
session_4547,Mobile,6,2,6,2,10,46,1440x900,Edge,hi-IN,4,portrait,1.31,Unknown,ClusterB,0.05,0
session_4548,PC,3,3,9,6,8,1,1440x900,Chrome,fr-FR,-8,landscape,0.5,Kolkata,ClusterB,0.295,0
session_4549,Mobile,6,4,6,8,4,116,414x896,Firefox,hi-IN,11,none,1.43,Kolkata,ClusterA,0.651,0
session_4550,PC,3,2,6,5,18,13,1366x768,Firefox,hi-IN,13,none,0.74,Kolkata,ClusterC,0.341,0
session_4551,Mobile,4,2,11,1,18,81,414x896,Firefox,en-US,12,none,1.14,Unknown,ClusterB,0.335,0
session_4552,PC,6,3,9,5,17,77,360x640,Chrome,en-GB,-5,portrait,1.51,Unknown,ClusterA,0.08,0
session_4553,PC,7,7,3,7,11,33,1366x768,Safari,fr-FR,-1,landscape,1.02,Chennai,ClusterB,0.283,0
session_4554,Mobile,5,2,8,2,13,27,1366x768,Edge,fr-FR,-5,landscape,2.3,Mumbai,ClusterA,0.576,0
session_4555,PC,6,1,4,2,10,69,414x896,Chrome,en-GB,11,landscape,1.11,Bangalore,ClusterC,0.44,0
session_4556,PC,6,1,6,3,15,15,360x640,Edge,fr-FR,6,portrait,0.84,Chennai,ClusterC,0.267,0
session_4557,Mobile,3,2,7,2,1,108,414x896,Edge,en-GB,-9,none,2.13,Delhi,ClusterC,0.224,0
session_4558,PC,5,1,8,5,18,15,360x640,Edge,en-US,-8,none,1.18,Bangalore,ClusterA,0.533,0
session_4559,PC,2,2,8,6,4,92,1366x768,Safari,fr-FR,11,portrait,1.29,Chennai,ClusterC,0.312,0
session_4560,PC,7,2,9,7,11,44,414x896,Firefox,en-GB,9,none,0.28,Chennai,ClusterB,0.338,0
session_4561,PC,2,2,9,7,19,57,360x640,Firefox,en-US,-8,landscape,0.16,Delhi,ClusterA,0.226,0
session_4562,PC,3,4,2,7,7,111,1920x1080,Firefox,fr-FR,10,landscape,1.35,Mumbai,ClusterC,0.238,0
session_4563,PC,9,4,2,9,16,60,414x896,Safari,hi-IN,-2,portrait,0.83,Delhi,ClusterC,0.124,0
session_4564,Mobile,7,2,4,6,19,21,1440x900,Edge,hi-IN,-9,none,0.98,Kolkata,ClusterA,0.307,0
session_4565,PC,4,3,9,1,12,95,1440x900,Edge,en-GB,14,none,1.36,Delhi,ClusterC,0.238,0
session_4566,PC,8,3,5,5,9,110,360x640,Chrome,en-US,12,portrait,1.14,Chennai,ClusterA,0.279,0
session_4567,PC,7,0,6,5,9,104,414x896,Chrome,hi-IN,14,portrait,1.42,Chennai,ClusterA,0.197,0
session_4568,PC,4,1,6,8,14,21,1440x900,Chrome,fr-FR,9,portrait,1.55,Kolkata,ClusterA,0.292,0
session_4569,PC,6,1,3,2,4,9,414x896,Edge,hi-IN,1,portrait,0.09,Unknown,ClusterB,0.537,0
session_4570,PC,3,3,7,1,11,143,360x640,Chrome,fr-FR,13,landscape,1.19,Chennai,ClusterB,0.933,1
session_4571,Mobile,4,1,4,4,17,78,1440x900,Safari,en-GB,0,landscape,0.58,Unknown,ClusterB,0.055,0
session_4572,Mobile,9,2,14,4,9,42,1920x1080,Safari,hi-IN,7,none,0.37,Chennai,ClusterA,0.551,0
session_4573,Mobile,3,5,13,6,0,87,1366x768,Safari,hi-IN,14,portrait,1.01,Delhi,ClusterC,0.034,0
session_4574,Mobile,6,7,6,9,15,69,414x896,Firefox,hi-IN,-10,none,0.37,Bangalore,ClusterA,0.411,0
session_4575,PC,8,1,7,8,18,24,414x896,Edge,hi-IN,-10,portrait,0.98,Chennai,ClusterC,0.41,0
session_4576,PC,5,2,5,8,7,24,1366x768,Edge,hi-IN,-9,none,2.01,Unknown,ClusterC,0.176,0
session_4577,Mobile,5,2,9,1,9,6,1440x900,Chrome,en-GB,-4,none,0.71,Chennai,ClusterB,0.452,0
session_4578,PC,5,1,3,8,3,263,1920x1080,Safari,en-US,-4,portrait,0.47,Chennai,ClusterB,0.126,0
session_4579,Mobile,5,4,10,2,17,89,1920x1080,Firefox,en-GB,6,landscape,1.77,Unknown,ClusterA,0.208,0
session_4580,PC,7,5,10,1,0,74,414x896,Firefox,en-US,14,portrait,0.98,Mumbai,ClusterC,0.21,0
session_4581,Mobile,6,3,7,9,10,78,414x896,Safari,en-US,-9,landscape,0.31,Kolkata,ClusterC,0.284,0
session_4582,PC,5,3,5,5,14,28,414x896,Safari,fr-FR,1,none,0.46,Chennai,ClusterA,0.337,0
session_4583,Mobile,4,1,2,7,11,2,360x640,Chrome,hi-IN,-2,none,0.3,Kolkata,ClusterA,0.277,0
session_4584,Mobile,5,4,2,3,0,70,1920x1080,Edge,en-US,-5,portrait,1.23,Delhi,ClusterB,0.271,0
session_4585,Mobile,4,5,5,1,17,29,360x640,Safari,en-US,11,portrait,1.63,Unknown,ClusterA,0.684,0
session_4586,Mobile,2,2,8,7,7,41,1366x768,Chrome,en-GB,-8,none,0.27,Chennai,ClusterC,0.19,0
session_4587,Mobile,4,1,7,7,14,14,1920x1080,Safari,en-GB,-4,landscape,0.82,Mumbai,ClusterC,0.291,0
session_4588,PC,3,4,4,8,2,118,360x640,Edge,en-GB,-4,portrait,1.44,Kolkata,ClusterA,0.25,0
